country,country_code,year,gdp_per_capita,life_expectancy,internet_usage,unemployment
Europe & Central Asia (excluding high income),ECA,2021,6673.97429035651,72.8823762052943,79.1,10.0135143827282
Europe & Central Asia,ECS,2021,27664.8914080918,76.72864297207,86.3,6.95928756059017
Ecuador,ECU,2021,6061.32350181711,72.746,69.1147995,4.434
"Egypt, Arab Rep.",EGY,2021,3827.35415374308,68.976,72.05599976,7.441
Spain,ESP,2021,30799.4775937775,83.1780487804878,93.89752157,14.914
Estonia,EST,2021,27951.1659277744,76.9439024390244,90.97970174,6.178
Ethiopia,ETH,2021,893.00983544905,65.33,16.6981031,3.935
Finland,FIN,2021,53099.1351400148,81.8853658536585,92.80806082,7.617
France,FRA,2021,43725.0999521245,82.3243902439024,86.09548575,7.871
United Kingdom,GBR,2021,47691.3768799404,80.6473170731707,96.19650269,4.864
Georgia,GEO,2021,5083.60695484577,71.635,76.4427093,11.83
Ghana,GHA,2021,2445.18662529344,64.286,68.6,3.195
Greece,GRC,2021,20654.7001960815,80.0829268292683,78.49426371,14.656
Grenada,GRD,2021,9617.28902905373,74.522,67.02279663,13.035
Guatemala,GTM,2021,4912.62240414681,67.858,50.84164945,2.174
High income,HIC,2021,45081.6648348438,78.7981627051457,90.0,5.59997662464801
"Hong Kong SAR, China",HKG,2021,49770.5642374739,85.5326829268293,93.08715788,5.174
Honduras,HND,2021,2735.14751503977,69.492,51.95159912,8.506
Croatia,HRV,2021,17788.7865816658,76.4243902439025,81.25396608,7.483
Hungary,HUN,2021,19030.628130329,74.0658536585366,88.64083466,4.021
IBRD only,IBD,2021,7314.52836425795,71.974203378406,70.3,6.42562443865684
IDA & IBRD total,IBT,2021,5754.24675079938,69.6679287075032,59.3,6.30789312532423
Indonesia,IDN,2021,4287.17313995098,67.452,62.10447842,3.827
India,IND,2021,2239.61384367482,67.282,49.2580986,6.38
Ireland,IRL,2021,103783.446284479,82.2536585365854,93.50610352,6.357
"Iran, Islamic Rep.",IRN,2021,4605.14881318992,73.752,78.5957366,9.282
Iraq,IRQ,2021,4868.49431080783,70.704,65.00219727,16.173
Iceland,ISL,2021,70425.4064277273,83.1658536585366,99.68701957,6.029
Israel,ISR,2021,52270.9040241956,82.5,90.29689758,4.812
Italy,ITA,2021,36852.5425414951,82.6463414634146,74.8623274,9.497
Jamaica,JAM,2021,5625.67806271236,69.085,82.36071561,5.188
Jordan,JOR,2021,4183.49998326866,74.204,85.999997,19.837
Japan,JPN,2021,40094.5599795288,84.4456097560976,82.91407928,2.808
Kenya,KEN,2021,2061.35622089594,61.225,26.96290016,5.585
Kyrgyz Republic,KGZ,2021,1349.99730650542,71.9,77.11769867,5.149
Cambodia,KHM,2021,2167.40324198499,69.301,60.76269913,0.396
"Korea, Rep.",KOR,2021,37518.4635305697,83.5268292682927,97.57132698,3.639
Latin America & Caribbean (excluding high income),LAC,2021,7970.6164425206,71.4377016432982,75.3,9.18510609479714
St. Lucia,LCA,2021,10459.1321248092,69.119,63.06330109,19.58
Latin America & Caribbean,LCN,2021,8291.07156305024,71.8141762189306,75.8,9.23872746466015
Sri Lanka,LKA,2021,3996.96240014909,76.278,44.45308724,4.981
Lower middle income,LMC,2021,2369.9577651033,66.3662902978306,47.4,6.16463948856309
Lithuania,LTU,2021,23870.4594851722,74.0365853658537,86.93054425,7.112
Luxembourg,LUX,2021,134965.815442152,82.5975609756098,98.66086333,5.571
Latvia,LVA,2021,20261.8887788916,72.9804878048781,91.17964988,7.513
Morocco,MAR,2021,3785.93627929688,73.385,88.13031937,12.3
Moldova,MDA,2021,5274.60582195352,68.991,74.91899872,0.794
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2021,5615.91186098726,69.7113193479505,54.2,7.82706080297865
Mexico,MEX,2021,10314.0506722115,69.75,75.62650476,3.941
Marshall Islands,MHL,2021,6315.31279603534,65.421,63.97259903,9.823
North Macedonia,MKD,2021,7620.80296977508,73.2463414634146,81.873703,15.801
Malta,MLT,2021,38096.8360735119,82.2585365853659,87.46977742,3.754
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2021,2753.47858029524,68.9280214782652,50.2,8.31805088682382
Montenegro,MNE,2021,9317.15520065156,73.8243902439024,82.21969752,16.543
Mongolia,MNG,2021,4517.61578018785,71.6451219512195,81.60682285,7.871
Mauritius,MUS,2021,9177.71195973013,73.680243902439,71.59999847,7.719
Malaysia,MYS,2021,10903.1037480772,73.917,96.7514278,4.6
North America,NAC,2021,68424.560031595,76.8590196370959,91.5,5.59210979982087
Netherlands,NLD,2021,60141.9880911492,81.309756097561,92.05298013,4.209
Norway,NOR,2021,93072.8925119571,83.1634146341463,99.0000036,4.359
Nauru,NRU,2021,14979.099896799,61.331,80.29499817,5.056
New Zealand,NZL,2021,49950.4251691316,82.2073170731707,91.99060059,3.797
Oman,OMN,2021,19403.4600160211,75.969,95.23880005,1.9
Panama,PAN,2021,15509.8069124139,77.004,66.04270172,10.293
Peru,PER,2021,6826.20255614477,71.596,71.10782643,5.097
Philippines,PHL,2021,3484.38593882819,66.675,66.90779877,3.398
Poland,POL,2021,18635.5104895754,75.3512195121951,85.37490906,3.268
Puerto Rico (US),PRI,2021,32619.0704601174,79.77,84.78666399,7.9
Portugal,PRT,2021,24711.4510062111,81.3780487804878,82.30902804,6.712
Paraguay,PRY,2021,5976.93179789949,68.108,77.01838621,7.329
Qatar,QAT,2021,71751.9363398856,81.083,99.65280151,0.1
Romania,ROU,2021,14907.9803652143,72.809756097561,83.5904265,5.59
Russian Federation,RUS,2021,12425.029296875,69.900243902439,88.21384578,4.749
Rwanda,RWA,2021,829.544845263697,66.85,24.4416008,15.775
South Asia,SAS,2021,2273.72055798689,67.8215299767513,48.0,6.35756829068924
Saudi Arabia,SAU,2021,31920.7653655643,77.089,100.0,6.621
Singapore,SGP,2021,80056.1288247844,83.0926829268293,96.92468156,4.64
El Salvador,SLV,2021,4642.60743101342,69.941,57.26380157,4.327
San Marino,SMR,2021,54176.4798021628,83.539,81.66999817,6.307
Serbia,SRB,2021,9680.52798074468,72.780487804878,81.16588116,9.843
Slovak Republic,SVK,2021,22123.3342114545,74.6146341463415,88.92560523,6.894
Slovenia,SVN,2021,29192.8401933019,80.6756097560976,89.00399524,4.744
Sweden,SWE,2021,60647.5416365347,83.0560975609756,94.6703163,8.803
Eswatini,SWZ,2021,3984.00229174306,58.228,53.99530029,33.762
East Asia & Pacific (IDA & IBRD countries),TEA,2021,10086.4176067356,75.3009806060199,78.3,4.5486026424833
Europe & Central Asia (IDA & IBRD countries),TEC,2021,10014.5108823837,72.1506406826172,82.6,6.91618347186629
Thailand,THA,2021,7057.20754802279,77.606,85.26956666,1.215
Latin America & the Caribbean (IDA & IBRD countries),TLA,2021,8075.78816650564,71.7449274626405,75.9,9.24431431941264
Timor-Leste,TLS,2021,2684.92676774277,66.199,35.04199982,2.344
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2021,2746.96809945183,68.8931032282321,50.0,8.18544085362322
Tonga,TON,2021,4922.80171378368,72.13,57.549,2.111
South Asia (IDA & IBRD),TSA,2021,2273.72055798689,67.8215299767513,48.0,6.35756829068924
Trinidad and Tobago,TTO,2021,17712.5674104655,71.111,84.36576986,4.446
Tunisia,TUN,2021,3906.93926319391,72.893,68.31552226,6.492
Turkiye,TUR,2021,9981.76398411336,75.722,81.40843745,11.979
Uganda,UGA,2021,882.791717542504,66.45,10.0,3.416
Ukraine,UKR,2021,4775.94580078125,71.631,79.21829353,9.834
Upper middle income,UMC,2021,9918.69947746711,74.7273713271635,79.4,6.60404209220762
Uruguay,URY,2021,17881.818721099,75.434,87.64440155,9.328
United States,USA,2021,70205.050916026,76.3292682926829,91.2684021,5.349
Viet Nam,VNM,2021,3704.1935590038,74.145,74.20999985,2.383
World,WLD,2021,12390.6686716727,71.2149086723293,63.8,6.19361800224484
South Africa,ZAF,2021,6828.75624590017,62.01,74.96859741,34.007
Zambia,ZMB,2021,1127.16077872857,62.363,14.82190037,5.197
Zimbabwe,ZWE,2021,2613.60542083552,60.135,32.5923996,9.459
Africa Western and Central,AFW,2022,2138.47315259913,57.9878499444678,37.5,3.33751181638735
Angola,AGO,2022,3682.1131513698,64.246,35.83800125,14.094
Albania,ALB,2022,7756.96188744253,78.769,82.61367544,10.785
United Arab Emirates,ARE,2022,50759.7589231191,80.487,100.0,2.872
Argentina,ARG,2022,13962.1894087223,75.806,88.37535691,6.805
Armenia,ARM,2022,6571.97445545099,74.7658536585366,77.02767465,8.262
Australia,AUS,2022,65169.5191118657,83.2,96.11940002,3.728
Austria,AUT,2022,52336.7725223758,81.2951219512195,93.61409139,4.992
Azerbaijan,AZE,2022,7770.594223351,74.125,88.0,5.7
Belgium,BEL,2022,50605.7496677086,81.7487804878049,94.00783071,5.57
Benin,BEN,2022,1266.42711031904,60.475,30.53730011,1.685
Burkina Faso,BFA,2022,827.330843486661,60.7,25.3987999,1.927
Bangladesh,BGD,2022,2716.48592780431,74.265,41.61650085,4.593
Bulgaria,BGR,2022,13999.1949530956,74.1609756097561,79.12686326,4.148
Bosnia and Herzegovina,BIH,2022,7655.59421024383,76.777,78.8455371,12.657
Belarus,BLR,2022,7994.64806074889,74.1033658536585,89.50733148,3.574
Bolivia,BOL,2022,4219.46113742445,67.434,72.62270355,3.452
Brazil,BRA,2022,9281.33282136864,74.872,80.52775094,9.231
Barbados,BRB,2022,24387.0387293761,75.676,69.06359863,7.261
Brunei Darussalam,BRN,2022,36632.9280952155,72.917,98.97042579,5.191
Bhutan,BTN,2022,3711.32767981591,72.754,88.35620117,5.947
Botswana,BWA,2022,8328.7090572666,68.749,57.9,23.615
Canada,CAN,2022,56256.8007264015,81.0948780487805,94.0,5.279
Switzerland,CHE,2022,94394.5106803525,83.6048780487805,96.45279694,4.122
Chile,CHL,2022,15405.6165774073,79.176,92.31819916,8.331
China,CHN,2022,12970.6056414327,78.202,75.61131603,4.569
Cote d'Ivoire,CIV,2022,2333.37128301259,61.562,38.41328122,2.31
Colombia,COL,2022,6680.44506854481,76.508,72.79637855,10.541
Costa Rica,CRI,2022,13625.9008491328,79.316,82.59801121,11.325
Cyprus,CYP,2022,33231.04296875,80.434,89.60099194,6.806
Czechia,CZE,2022,28282.2236715857,78.9292682926829,84.54009378,2.224
Germany,DEU,2022,50506.5179638543,80.6080487804878,91.62984383,3.098
Denmark,DNK,2022,67781.0940939514,81.3048780487805,97.86011812,4.434
Dominican Republic,DOM,2022,10104.2449349081,74.211,81.51269675,5.504
East Asia & Pacific (excluding high income),EAP,2022,10106.9935977814,75.9325409436903,81.6,4.01587461199531
East Asia & Pacific,EAS,2022,13139.2109813612,76.6767167147452,82.4,3.90327777347908
Europe & Central Asia,ECS,2022,27913.5882331645,77.834452247983,87.9,5.86640927960521
Ecuador,ECU,2022,6515.58528418336,76.577,69.71811356,3.672
"Egypt, Arab Rep.",EGY,2022,4233.30783744856,71.01,72.19806556,7.344
Spain,ESP,2022,30319.4987196616,83.1341463414634,94.4855432,13.033
Estonia,EST,2022,28340.3826549406,77.8439024390244,91.52016546,5.571
Finland,FIN,2022,50440.560224974,81.1878048780488,92.98879471,6.719
France,FRA,2022,40988.6396406579,82.1292682926829,85.33331734,7.303
United Kingdom,GBR,2022,47057.043229179,81.0112195121951,95.46530151,3.768
Georgia,GEO,2022,6729.84659930283,74.141,78.71127536,10.198
Ghana,GHA,2022,2229.89122647803,65.246,69.91329956,2.87
Guinea-Bissau,GNB,2022,883.199131457831,63.605,27.67379951,2.666
Greece,GRC,2022,20886.5243087629,80.7878048780488,83.17066333,12.426
Guatemala,GTM,2022,5358.70156997677,71.206,54.40430069,3.051
High income,HIC,2022,46553.1150181383,79.4267769342303,91.0,4.53328952142529
"Hong Kong SAR, China",HKG,2022,48825.8441873536,83.6609756097561,95.61357052,4.318
Honduras,HND,2022,3003.28996826399,72.715,56.88069916,8.774
Croatia,HRV,2022,18465.5414420364,77.5756097560976,82.07155532,6.811
Hungary,HUN,2022,18428.028825614,75.8682926829268,89.14282688,3.583
IBRD only,IBD,2022,7699.23258826186,74.2512821129351,74.4,5.31983526177844
IDA & IBRD total,IBT,2022,6036.81374407089,71.6775988813721,63.0,5.19914297684714
Indonesia,IDN,2022,4730.83484836107,70.925,66.48461277,3.462
India,IND,2022,2347.44829434623,71.698,55.9,4.822
Ireland,IRL,2022,105190.685952731,82.509756097561,95.03690338,4.465
"Iran, Islamic Rep.",IRN,2022,4721.20437099984,76.799,81.71649933,9.085
Iceland,ISL,2022,76350.4550416502,82.119512195122,97.58339691,3.789
Israel,ISR,2022,54949.621556429,82.7,91.85079615,3.695
Italy,ITA,2022,35653.9042103495,82.7,85.06074504,8.069
Jamaica,JAM,2022,6626.47502388538,71.481,85.84329987,4.083
Jordan,JOR,2022,4332.25159897931,77.088,90.4999984,18.2
Japan,JPN,2022,34065.6438962526,83.9963414634146,84.92343147,2.614
Kazakhstan,KAZ,2022,11255.3396437881,73.503,92.29685266,4.9
Kenya,KEN,2022,2109.56288513137,63.549,29.40589905,5.441
Kyrgyz Republic,KGZ,2022,1739.72018344174,72.0487804878049,84.1937027,4.767
"Korea, Rep.",KOR,2022,34822.4048404971,82.6804878048781,97.16855335,2.857
Latin America & Caribbean (excluding high income),LAC,2022,9111.34927084769,74.4897262626476,76.6,6.80816019473853
Lao PDR,LAO,2022,2046.40440255621,68.715,64.54000092,1.209
St. Lucia,LCA,2022,13103.8243147472,72.67,66.95159912,15.766
Latin America & Caribbean,LCN,2022,9408.84820249156,74.6472095421659,77.1,6.90716237257647
Sri Lanka,LKA,2022,3342.63650253855,77.3,48.3,4.528
Lower middle income,LMC,2022,2493.61487371356,69.3010946755529,52.3,4.78779189311563
Lithuania,LTU,2022,25085.784063499,75.6439024390244,87.72420219,5.955
Luxembourg,LUX,2022,123719.658915996,82.9463414634147,98.24203749,4.588
Latvia,LVA,2022,20221.103686109,74.2780487804878,91.03009059,6.815
Morocco,MAR,2022,3463.1376953125,75.161,89.9,11.79
Moldova,MDA,2022,5744.29618434435,71.546,74.91899872,0.909
Madagascar,MDG,2022,503.51453347296,63.068,17.81170082,3.186
Mexico,MEX,2022,11405.7940473759,73.973,78.63217894,3.174
North Macedonia,MKD,2022,7606.2375253797,74.4248780487805,83.85030365,14.476
Mali,MLI,2022,976.914116406452,60.035,35.19919968,5.442
Malta,MLT,2022,35638.8869457406,82.2975609756098,91.54062209,3.471
Montenegro,MNE,2022,10024.5435616209,76.1878048780488,88.22192026,14.851
Mongolia,MNG,2022,4993.51487463495,71.9007317073171,81.07720184,5.954
Mozambique,MOZ,2022,578.251663751351,63.011,18.96220016,6.789
Mauritius,MUS,2022,10246.5017455553,73.5146341463415,75.5,6.322
Malaysia,MYS,2022,11754.5678336248,75.444,97.3986404,3.9
North America,NAC,2022,74535.6365392629,77.8170599153732,92.6,3.83303148633239
Niger,NER,2022,609.745147574878,60.398,13.08749962,0.403
Nigeria,NGA,2022,2899.16047470324,54.079,39.14720154,3.827
Netherlands,NLD,2022,59123.318556487,81.6146341463415,92.51968504,3.526
Norway,NOR,2022,109269.520580298,82.509756097561,98.99997764,3.231
New Zealand,NZL,2022,49099.7090423358,81.9585365853658,93.07289886,3.318
Oman,OMN,2022,23223.5829405935,77.911,95.24530029,3.3
Panama,PAN,2022,17378.6070017557,79.324,67.2838974,8.281
Peru,PER,2022,7350.63034300417,76.834,74.67495213,4.003
Philippines,PHL,2022,3548.06930572116,69.472,75.21114422,2.598
Papua New Guinea,PNG,2022,3102.28968594061,65.274,18.25659943,2.689
Poland,POL,2022,18891.2121169279,77.1560975609756,86.94113479,2.811
Puerto Rico (US),PRI,2022,35353.6821570014,79.427,87.29178106,6.0
Portugal,PRT,2022,24620.5197587181,81.6317073170732,84.49690644,6.138
Paraguay,PRY,2022,6205.62595379319,72.319,76.25916611,6.762
West Bank and Gaza,PSE,2022,3799.95527015163,76.662,88.64690554,24.42
Qatar,QAT,2022,88701.4689763536,81.857,98.03800201,0.1
Romania,ROU,2022,15503.551804598,75.1536585365854,85.50309124,5.614
Russian Federation,RUS,2022,15619.6142578125,72.5456097560976,90.41799163,3.867
Rwanda,RWA,2022,975.469323735369,67.528,28.01679993,15.084
South Asia,SAS,2022,2385.08341896271,72.0115731308447,54.2,4.79263045940844
Saudi Arabia,SAU,2022,38510.2276211037,77.31,100.0,5.589
Senegal,SEN,2022,1574.0281059306,67.788,56.82830048,5.062
Singapore,SGP,2022,90299.0694637269,82.8951219512195,95.95386476,3.591
El Salvador,SLV,2022,5074.60210221806,71.969,60.05609894,2.993
San Marino,SMR,2022,54190.8417700372,85.708,97.32790375,4.915
"Somalia, Fed. Rep.",SOM,2022,573.141165798229,53.931,27.6,11.086
Serbia,SRB,2022,10024.8191112596,75.2365853658537,83.53825397,8.439
Sub-Saharan Africa (excluding high income),SSA,2022,1963.80330032374,61.2833700706225,32.7,7.27978302060612
Slovak Republic,SVK,2022,21317.7943982363,76.9658536585366,89.06766196,6.143
Slovenia,SVN,2022,28360.3041467268,81.2829268292683,88.91248552,4.011
Sweden,SWE,2022,54836.8907235124,83.0585365853659,95.00970335,7.417
Chad,TCD,2022,966.036468278568,54.528,11.17029953,3.109
East Asia & Pacific (IDA & IBRD countries),TEA,2022,10220.4774431567,75.9610347461336,82.3,4.01587461199531
Europe & Central Asia (IDA & IBRD countries),TEC,2022,11421.1364427001,74.1883654842503,85.2,5.65918400258182
Togo,TGO,2022,951.232378690387,62.292,35.60749817,1.965
Thailand,THA,2022,6909.35281815827,75.291,87.97724503,0.94
Latin America & the Caribbean (IDA & IBRD countries),TLA,2022,9174.55690452428,74.5684293540859,77.3,6.91088091732378
South Asia (IDA & IBRD),TSA,2022,2385.08341896271,72.0115731308447,54.2,4.79263045940844
Trinidad and Tobago,TTO,2022,20750.5202434652,73.331,81.69760132,4.383
Turkiye,TUR,2022,10897.8397861365,77.591,83.43716576,10.432
Upper middle income,UMC,2022,10324.5193124329,76.0089594269564,82.7,5.60509987160864
Uruguay,URY,2022,20818.6146091144,76.468,89.87304314,7.877
United States,USA,2022,76657.2488844403,77.4341463414634,92.72850037,3.65
Viet Nam,VNM,2022,4147.69777213621,74.502,78.58999918,1.57
World,WLD,2022,12798.1658465319,72.9675581482237,67.0,5.08654582771273
South Africa,ZAF,2022,6534.24867783397,65.454,78.29319763,33.268
Zambia,ZMB,2022,1447.12310138035,65.279,15.0,5.993
Zimbabwe,ZWE,2022,2536.40050223076,62.36,36.25650024,10.001
Angola,AGO,2023,2916.13663284275,64.617,37.88589859,12.885
Albania,ALB,2023,9730.86921906893,79.602,83.13559161,10.669
United Arab Emirates,ARE,2023,49850.6872175164,82.909,100.0,2.151
Argentina,ARG,2023,14261.8465667948,77.395,89.22897166,6.139
Armenia,ARM,2023,8159.08720967996,77.4658536585366,79.99663036,8.298
Australia,AUS,2023,65058.3773146674,83.0512195121951,96.1160965,3.668
Austria,AUT,2023,56579.504175468,81.7926829268293,95.33467117,5.264
Belgium,BEL,2023,55291.4754541329,82.4,94.62625074,5.547
Burkina Faso,BFA,2023,873.482589651003,61.092,25.36120033,5.348
Bangladesh,BGD,2023,2551.01773827307,74.672,44.50274195,3.352
Bulgaria,BGR,2023,15853.208636704,75.7560975609756,80.38956462,4.319
"Bahamas, The",BHS,2023,38231.774484278,74.552,92.38729858,8.645
Bosnia and Herzegovina,BIH,2023,8663.02326458629,77.85,83.3771539,10.668
Belarus,BLR,2023,7896.75388295584,74.1837804878049,91.51249979,3.461
Bolivia,BOL,2023,4274.70820547613,68.581,77.30039978,2.948
Brazil,BRA,2023,10377.5897719195,75.848,84.15060238,7.947
Barbados,BRB,2023,25583.878782727,76.178,69.67510223,6.54
Brunei Darussalam,BRN,2023,32890.5491812019,75.327,98.97039795,5.296
Bhutan,BTN,2023,3831.32535494609,72.975,90.02140045,3.126
Canada,CAN,2023,54220.3285039875,81.6263414634146,94.14530182,5.415
Switzerland,CHE,2023,100623.549627296,84.1560975609756,97.34436623,4.043
Chile,CHL,2023,17067.0364799154,81.167,94.45742345,9.091
Colombia,COL,2023,7000.83660501046,77.725,77.33686322,9.591
Costa Rica,CRI,2023,16942.0268119375,80.799,85.39514799,8.325
Cyprus,CYP,2023,36623.69140625,81.648,91.22110357,5.835
Czechia,CZE,2023,31761.5944102491,79.8268292682927,85.99404818,2.579
Germany,DEU,2023,54776.7668235491,81.0414634146342,92.4763763,2.978
Denmark,DNK,2023,68043.5466971243,81.7536585365854,98.77559197,5.094
Dominican Republic,DOM,2023,10630.431743829,73.72,86.12689972,5.555
Europe & Central Asia,ECS,2023,29988.9022903108,78.3911328035275,89.6,5.57124265939534
Ecuador,ECU,2023,6737.84748379638,77.392,72.6943146,3.462
"Egypt, Arab Rep.",EGY,2023,3456.78968456253,71.633,74.01190186,6.753
Spain,ESP,2023,33493.2225409111,83.9341463414634,95.44564516,12.179
